INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (111, 'Henry Doe', 'henry@ex.com', '786 Aspen St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (456, 'Jane Johnson', 'jane.@mail.com', '785 Cherry St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (457, 'Henry Wilson', 'henry@web.com', '261 Pine St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (458, 'Frank Wilson', 'frank@email.com', '254 Elm St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (459, 'Alice Jones', 'alice@email.com', '13 Maple St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (460, 'Bob Johnson', 'bob.j@web.com', '721 Poplar St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (461, 'Eve Johnson', 'eve.j@site.com', '374 Cherry St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (462, 'Dan Davis', 'dan.d@web.com', '234 Birch St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (463, 'Frank Doe', 'frank@ex.com', '360 Poplar St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (464, 'Jane Johnson', 'jane.@mail.com', '787 Poplar St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (465, 'Frank Brown', 'frank@web.com', '196 Cedar St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (466, 'Dan Brown', 'dan.b@mail.com', '391 Pine St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (467, 'Eve Johnson', 'eve.j@site.com', '270 Oak St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (468, 'Dan Miller', 'dan.m@site.com', '567 Poplar St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (469, 'Grace Brown', 'grace@mail.com', '431 Willow St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (470, 'Alice Doe', 'alice@web.com', '18 Pine St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (471, 'Frank Johnson', 'frank@web.com', '570 Maple St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (472, 'Eve Doe', 'eve.d@ex.com', '265 Pine St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (473, 'Carol Doe', 'carol@site.com', '845 Poplar St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (474, 'Dan Garcia', 'dan.g@web.com', '544 Poplar St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (475, 'Eve Garcia', 'eve.g@email.com', '571 Willow St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (476, 'Eve Doe', 'eve.d@email.com', '54 Cedar St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (477, 'Dan Johnson', 'dan.j@mail.com', '873 Cherry St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (478, 'Bob Garcia', 'bob.g@site.com', '707 Pine St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (479, 'Bob Doe', 'bob.d@web.com', '595 Pine St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (480, 'Jane Smith', 'jane.@email.com', '362 Cherry St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (481, 'Frank Williams', 'frank@email.com', '219 Poplar St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (482, 'Bob Smith', 'bob.s@email.com', '238 Oak St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (483, 'Dan Williams', 'dan.w@ex.com', '748 Maple St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (484, 'Alice Wilson', 'alice@mail.com', '871 Poplar St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (485, 'Bob Doe', 'bob.d@mail.com', '30 Cedar St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (486, 'Bob Wilson', 'bob.w@mail.com', '906 Birch St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (487, 'Carol Williams', 'carol@ex.com', '822 Oak St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (488, 'Carol Johnson', 'carol@ex.com', '327 Cedar St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (489, 'Henry Brown', 'henry@web.com', '947 Pine St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (490, 'Jane Williams', 'jane.@email.com', '978 Pine St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (491, 'Eve Wilson', 'eve.w@web.com', '641 Elm St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (492, 'Dan Smith', 'dan.s@site.com', '122 Cherry St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (493, 'Eve Brown', 'eve.b@site.com', '158 Pine St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (494, 'Dan Johnson', 'dan.j@site.com', '251 Oak St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (495, 'John Brown', 'john.@email.com', '643 Oak St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (496, 'Frank Williams', 'frank@mail.com', '799 Poplar St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (497, 'John Miller', 'john.@web.com', '86 Cedar St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (498, 'John Jones', 'john.@ex.com', '866 Birch St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (499, 'Frank Brown', 'frank@ex.com', '68 Maple St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (500, 'Carol Garcia', 'carol@ex.com', '246 Cedar St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (501, 'Dan Smith', 'dan.s@web.com', '662 Willow St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (502, 'Eve Brown', 'eve.b@site.com', '283 Aspen St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (503, 'Alice Doe', 'alice@email.com', '58 Willow St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (504, 'Bob Miller', 'bob.m@email.com', '685 Elm St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (505, 'Grace Brown', 'grace@email.com', '821 Pine St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (506, 'Jane Wilson', 'jane.@mail.com', '727 Oak St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (507, 'Dan Garcia', 'dan.g@email.com', '318 Poplar St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (508, 'Dan Jones', 'dan.j@mail.com', '230 Elm St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (509, 'Frank Doe', 'frank@web.com', '648 Oak St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (510, 'Jane Williams', 'jane.@ex.com', '415 Aspen St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (511, 'Henry Davis', 'henry@email.com', '577 Poplar St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (512, 'John Smith', 'john.@email.com', '800 Elm St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (513, 'Dan Doe', 'dan.d@mail.com', '944 Poplar St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (514, 'Jane Brown', 'jane.@mail.com', '447 Willow St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (515, 'Eve Miller', 'eve.m@mail.com', '234 Cedar St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (516, 'Frank Smith', 'frank@email.com', '214 Aspen St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (517, 'Carol Brown', 'carol@ex.com', '456 Aspen St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (518, 'Alice Johnson', 'alice@web.com', '177 Elm St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (519, 'Jane Williams', 'jane.@ex.com', '562 Oak St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (520, 'Grace Johnson', 'grace@email.com', '809 Elm St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (521, 'Jane Davis', 'jane.@site.com', '661 Aspen St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (522, 'Bob Miller', 'bob.m@web.com', '621 Willow St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (523, 'Bob Miller', 'bob.m@site.com', '902 Oak St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (524, 'Eve Wilson', 'eve.w@web.com', '796 Birch St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (525, 'Grace Davis', 'grace@site.com', '878 Aspen St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (526, 'Grace Brown', 'grace@web.com', '675 Cherry St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (527, 'Eve Jones', 'eve.j@email.com', '205 Willow St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (528, 'Frank Brown', 'frank@ex.com', '992 Cherry St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (529, 'Alice Garcia', 'alice@site.com', '412 Maple St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (530, 'Bob Garcia', 'bob.g@ex.com', '663 Cedar St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (531, 'Carol Williams', 'carol@email.com', '949 Poplar St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (532, 'Jane Williams', 'jane.@web.com', '14 Cedar St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (533, 'Frank Doe', 'frank@mail.com', '871 Cedar St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (534, 'Carol Doe', 'carol@email.com', '305 Birch St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (535, 'Eve Garcia', 'eve.g@ex.com', '890 Oak St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (536, 'Frank Doe', 'frank@email.com', '412 Willow St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (537, 'Bob Smith', 'bob.s@web.com', '992 Birch St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (538, 'Jane Davis', 'jane.@ex.com', '380 Elm St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (539, 'Eve Brown', 'eve.b@email.com', '620 Cherry St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (540, 'Henry Garcia', 'henry@mail.com', '107 Cedar St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (541, 'Bob Doe', 'bob.d@web.com', '124 Poplar St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (542, 'John Williams', 'john.@mail.com', '402 Poplar St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (543, 'Bob Williams', 'bob.w@web.com', '364 Elm St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (544, 'Alice Wilson', 'alice@ex.com', '736 Cherry St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (545, 'Eve Davis', 'eve.d@email.com', '1 Cherry St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (546, 'Carol Wilson', 'carol@email.com', '195 Poplar St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (547, 'Eve Davis', 'eve.d@email.com', '716 Cherry St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (548, 'Dan Davis', 'dan.d@web.com', '841 Cherry St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (549, 'Carol Williams', 'carol@web.com', '61 Maple St'); 
